연번,시설번호,수리형식,시도명,시군구명,시군구코드,도로명주소,지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할소방서명,소방서전화번호,표지설치여부,설치주체,적색노면표시,비고
5987,음성-삼성-지상-4호,지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 대양로 111번길 61,충청북도 음성군 삼성면 양덕리 128,37.04300411,127.4890041,어용석씨댁 앞,삼성119안전센터,Y,Y,2000,1.0,3.5,100,음성소방서,043-880-0212,,,,
5988,음성-삼성-지상-5호,지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 상곡로 55 ,충청북도 음성군 삼성면 상곡리 492-20,36.99929031,127.4554151,동곡산업 정문 서쪽 60m(도로변),삼성119안전센터,Y,Y,1996,1.0,3.3,100,음성소방서,043-880-0212,,,,
5989,음성-삼성-지상-7호,지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 상곡로 55-72,충청북도 음성군 삼성면 상곡리 313-1,37.00264111,127.4520291,삼성농공단지 대성셀틱 정문 남쪽 5m,삼성119안전센터,Y,Y,1996,1.0,3.5,100,음성소방서,043-880-0212,,,,
5990,음성-삼성-지상-37호,지상식,충청북도,음성군,43770,도로명주소 없음,충청북도 음성군 삼성면 상곡리 273,37.00461051,127.4592251,새터말노인회관 및 상곡리보건진료소 진입구 좌측 전봇대 옆,삼성119안전센터,N,Y,2000,1.0,3.8,100,음성소방서,043-880-0212,,,,
5991,음성-삼성-지상-1호,지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 덕정로30번길 8 ,충청북도 음성군 삼성면 덕정리 529-1,37.01771511,127.4951751,삼성면 보건소 옆,삼성119안전센터,Y,Y,1900,1.0,3.9,100,음성소방서,043-880-0212,,,,
5992,음성-삼성-지상-32호,지상식,충청북도,음성군,43770,충청북도 음성군 삼성면 금율로269번길 33-1,충청북도 음성군 삼성면 능산리 16,37.02426111,127.5357311,능산1리 샛터마을 경로당 옆,삼성119안전센터,N,Y,1900,1.0,6,100,음성소방서,043-880-0212,,,,
5993,음성-삼성-지상-31호,지상식,충청북도,음성군,43770,충청북도 음성군 삼성면 금율로317번길 15,충청북도 음성군 삼성면 능산리 112-3,37.03121111,127.5363111,능산1리 능머루마을 경로당 옆,삼성119안전센터,N,Y,1900,1.0,4,100,음성소방서,043-880-0212,,,,
5994,음성-삼성-지상-14호(공),지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 대성로 608-2 ,충청북도 음성군 삼성면 덕정리 534-17,37.01782111,127.4987731,삼성시장 내 상인회 사무실 입구 옆,삼성119안전센터,Y,Y,2008,1.0,5,100,음성소방서,043-880-0212,,,,
5995,음성-삼성-지상-26호,지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 대성로 438-38,충청북도 음성군 삼성면 선정리 409-1,37.00514511,127.4998281,신성ENG 정문 서쪽 30m (사거리 전봇대 옆),삼성119안전센터,Y,Y,2017,1.0,4,100,음성소방서,043-880-0212,,,,
5996,음성-삼성-지상-2호,지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 대청로217번길 15,충청북도 음성군 삼성면 청용리 318,36.99739,127.4675,수향오리 옆,삼성119안전센터,Y,Y,2000,1.0,3.5,100,음성소방서,043-880-0212,,,,
5997,음성-삼성-지상-34호,지상식,충청북도,음성군,43770,충청북도 음성군 삼성면 삼양로352번길 21-4,충청북도 음성군 삼성면 청용리 93-11,36.99218591,127.4794111,청용2리 경로당 앞,삼성119안전센터,N,Y,1900,1.0,3.5,100,음성소방서,043-880-0212,,,,
5998,음성-삼성-지상-39호,지상식,충청북도,음성군,43770,충청북도 음성군 삼성면 하이텍산단로 2,충청북도 음성군 삼성면 청용리 410-8,37.00311111,127.4632111,세븐일레븐 음성하이텍산단점 입구 우측  ,삼성119안전센터,N,Y,1900,1.0,3.5,100,음성소방서,043-880-0212,,,,
5999,음성-삼성-지상-23호,지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 하이텍산단로 134,충청북도 음성군 삼성면 용성리 955,37.01403211,127.4669681,삼성 하이텍산업단지 DY엘리센(주) 정문 남쪽 45m,삼성119안전센터,Y,Y,2010,1.0,5.5,100,음성소방서,043-880-0212,,,,
6000,음성-삼성-지상-38호,지상식,충청북도,음성군,43770,충청북도 음성군 삼성면 금일로 1282-1,충청북도 음성군 삼성면 대사리 219-3,37.04281591,127.4751691,대사리마을회관 옆,삼성119안전센터,Y,Y,1900,1.0,3.2,100,음성소방서,043-880-0212,,,,
6001,음성-삼성-지상-12호,지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 대정길 16 ,충청북도 음성군 삼성면 대정리 584-1,37.02981591,127.5177281,대정1리 마을회관 앞(나무옆),삼성119안전센터,Y,Y,2000,1.0,3.5,100,음성소방서,043-880-0212,,,,
6002,음성-삼성-지상-49호,지상식,충청북도,음성군,43770,도로명주소 없음,충청북도 음성군 삼성면 대야리 81-5,37.03598641,127.5071121,한국플라스틱 창고동,삼성119안전센터,Y,Y,2023,1.0,4.2,100,음성소방서,043-880-0212,,,,
6003,음성-삼성-지상-44호,지상식,충청북도,음성군,43770,도로명주소 없음,충청북도 음성군 삼성면 대야리 316-1,37.03386681,127.4991361,온누리H&C대야리창고(버스정류장 옆),삼성119안전센터,Y,Y,2023,1.0,4,100,음성소방서,043-880-0212,,,,
6004,음성-삼성-지상-29호,지상식,충청북도,음성군,43770,충청북도 음성군 삼성면 덕호로 268,충청북도 음성군 삼성면 대야리 82-1,37.03718611,127.5089551,풍천실업 입구,삼성119안전센터,Y,Y,2021,1.0,4.3,100,음성소방서,043-880-0212,,,,
6005,음성-삼성-지상-30호,지상식,충청북도,음성군,43770,도로명주소 없음,충청북도 음성군 삼성면 용대리 561-10,37.04644781,127.5249081,용대1리 마을회관 정자 앞,삼성119안전센터,Y,Y,1900,1.0,5.4,100,음성소방서,043-880-0212,,,,
6006,음성-삼성-지상-41호,지상식,충청북도,음성군,43770,도로명주소 없음,충청북도 음성군 삼성면 덕정리 178-7,37.02560651,127.5113931,어전횟집 입구,삼성119안전센터,Y,Y,2023,1.0,3.8,100,음성소방서,043-880-0212,,,,
6007,음성-삼성-지상-35호,지상식,충청북도,음성군,43770,충청북도 음성군 삼성면 용성로5번길 29,충청북도 음성군 삼성면 용성리 265-1,37.00291111,127.4808111,용성1리 마을회관 옆,삼성119안전센터,N,Y,1900,1.0,3.5,100,음성소방서,043-880-0212,,,,
6008,음성-삼성-지상-15호(공),지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 대성로 612 ,충청북도 음성군 삼성면 덕정리 534-10,37.01812711,127.4986551,삼성시장 내 삼성종합신문 앞,삼성119안전센터,N,Y,2008,1.0,3.5,100,음성소방서,043-880-0212,,,,
6009,음성-삼성-지상-17호(공),지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 대성로 617 ,충청북도 음성군 삼성면 덕정리 525-16,37.01870811,127.4984391,삼성시장 내 로그인 편의점 앞,삼성119안전센터,N,Y,2008,1.0,3.7,100,음성소방서,043-880-0212,,,,
6010,음성-삼성-지상-27호,지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 금일로 699,충청북도 음성군 삼성면 덕정리 39-10,37.01506191,127.5156281,대화철강 정문 남동쪽 80m,삼성119안전센터,Y,Y,2017,1.0,4,100,음성소방서,043-880-0212,,,,
6011,음성-삼성-지상-36호,지상식,충청북도,음성군,43770,충청북도 음성군 삼성면 삼문길 38,충청북도 음성군 삼성면 덕정리 1306,37.01514711,127.4921711,덕정리 1036번지 주택 앞 인도상,삼성119안전센터,N,Y,1996,1.0,3,100,음성소방서,043-880-0212,,,,
6012,음성-삼성-지상-42호,지상식,충청북도,음성군,43770,충청북도 음성군 삼성면 덕호로 46,충청북도 음성군 삼성면 덕정리 산127-23,37.02448091,127.5008421,삼성중학교,삼성119안전센터,Y,Y,2023,1.0,3.4,100,음성소방서,043-880-0212,,,,
6013,음성-삼성-지상-43호,지상식,충청북도,음성군,43770,도로명주소 없음,충청북도 음성군 삼성면 덕정리 1094,37.00586631,127.4950781,백운농장,삼성119안전센터,Y,Y,2023,1.0,4.1,100,음성소방서,043-880-0212,,,,
6014,음성-삼성-지상-13호,지상식,충청북도,음성군,43770, 충청북도 음성군 삼성면 덕정로 65번길 34 ,충청북도 음성군 삼성면 덕정리 470-1,37.02305711,127.4981331,대한빌리지 길건너 맞은편,삼성119안전센터,Y,Y,2007,1.0,5,100,음성소방서,043-880-0212,,,,
6015,단양-가곡-지상-001,지상식,충청북도,단양군,43800,충청북도 단양군 가곡면 여천덕천로 791,충청북도 단양군 가곡면 덕천리 104-1,37.00178211,128.3825871,다목적 광장 인근,단양119안전센터,Y,Y,1996,1.0,3,100,단양소방서,043-767-4144,,,,
6016,단양-가곡-지상-002,지상식,충청북도,단양군,43800,충청북도 단양군 가곡면 사평3길 7,충청북도 단양군 가곡면 사평리 482-13,37.02624781,128.3849921,사평리 서울다방 앞,단양119안전센터,Y,Y,1995,1.0,2.5,100,단양소방서,043-767-4144,,,,
6017,단양-가곡-지상-003,지상식,충청북도,단양군,43800,충청북도 단양군 가곡면 사평3길 11,충청북도 단양군 가곡면 사평리 439-2,37.02618311,128.3854461,사평리 덕흥식당 앞,단양119안전센터,Y,Y,1995,1.0,2.5,100,단양소방서,043-767-4144,,,,
6018,단양-가곡-지상-004,지상식,충청북도,단양군,43800,충청북도 단양군 가곡면 사평1길 9-2,충청북도 단양군 가곡면 사평리 465-3,37.02445911,128.3849571,사평리 복지회관 앞,단양119안전센터,Y,Y,2011,1.0,2.5,100,단양소방서,043-767-4144,,,,
6019,단양-가곡-지상-006,지상식,충청북도,단양군,43800,충청북도 단양군 가곡면 남한강로 1156,충청북도 단양군 가곡면 향산리 326-9,37.06263611,128.4269751,더플래닛큐카페 맞은편,단양119안전센터,Y,Y,2007,1.0,2.5,150,단양소방서,043-767-4144,,,,
6020,단양-가곡-지상-007,지상식,충청북도,단양군,43800,충청북도 단양군 가곡면 가대2길 10,충청북도 단양군 가곡면 가대리 1139,37.0426734,128.4084887,가대1리 문화마을 한울펜션 뒤,단양119안전센터,Y,Y,2002,1.0,2.5,150,단양소방서,043-767-4144,,,,
6021,단양-가곡-지상-008,지상식,충청북도,단양군,43800,충청북도 단양군 가곡면 남한강로 490,충청북도 단양군 가곡면 사평리 508-7,37.02306551,128.3832505,새별공원 끝 도로변,단양119안전센터,Y,Y,2014,1.0,2.5,100,단양소방서,043-767-4144,,,,
6022,단양-가곡-지상-009,지상식,충청북도,단양군,43800,충청북도 단양군 가곡면 가대2길 39,충청북도 단양군 가곡면 가대리 1088,37.04467721,128.4101963,주택 맞은편 인도,단양119안전센터,N,Y,1900,1.0,3,100,단양소방서,043-767-4144,,,,
6023,단양-가곡-지상-010,지상식,충청북도,단양군,43800,충청북도 단양군 가곡면 가대2길 24,충청북도 단양군 가곡면 가대리 1119,37.04368611,128.4092171,화이트펜션 우측,단양119안전센터,Y,Y,1900,1.0,3,100,단양소방서,043-767-4144,,,,
6024,단양-가곡-지상-011,지상식,충청북도,단양군,43800,충청북도 단양군 가곡면 새밭로 393,충청북도 단양군 가곡면 대대리 646,37.000927293234,128.41660726885,한스빌리지 앞,단양119안전센터,Y,Y,2024,1.0,5,100,단양소방서,043-767-4144,,,,
6025,단양-단성-지상-001,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 충혼길 28-3,충청북도 단양군 단성면 상방리 201,36.93631711,128.3207826,단성지역대 앞,단양119안전센터,Y,Y,2009,1.0,2.5,50,단양소방서,043-767-4144,,,,
6026,단양-단성-지상-002,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 상방3길 28,충청북도 단양군 단성면 상방리 98-5,36.93574554,128.3241548,단성면 상방리 경로당 앞,단양119안전센터,Y,Y,2009,1.0,2.5,50,단양소방서,043-767-4144,,,,
6027,단양-단성-지상-003,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 상방4길 13,충청북도 단양군 단성면 상방리 120,36.93675331,128.3222708,단성목욕탕 옆골목 중간지점,단양119안전센터,Y,Y,2009,1.0,2.5,50,단양소방서,043-767-4144,,,,
6028,단양-단성-지상-004,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 상방5길 12,충청북도 단양군 단성면 상방리 130-1,36.93732141,128.3221139,향교골목계단아래 20m부분,단양119안전센터,Y,Y,2009,1.0,2.5,100,단양소방서,043-767-4144,,,,
6029,단양-단성-지상-005,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 하방3길 9,충청북도 단양군 단성면 하방리 170-4,36.93942021,128.3208758,농협 옆 충현탑 가는쪽 도로변,단양119안전센터,Y,Y,2009,1.0,2.5,50,단양소방서,043-767-4144,,,,
6030,단양-단성-지상-006,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 하방4길 8,충청북도 단양군 단성면 하방리 233-3,36.94015371,128.3203789,인라인장 앞 공토 위 2층집 앞,단양119안전센터,Y,Y,1985,1.0,2.5,50,단양소방서,043-767-4144,,,,
6031,단양-단성-지상-007,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 북상하리길 111,충청북도 단양군 단성면 북하리 80-17,36.93004611,128.3355344,팡팡노래방 앞 도로건너 공원내,단양119안전센터,Y,Y,1900,1.0,2.5,50,단양소방서,043-767-4144,,,,
6032,단양-단성-지상-008,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 충혼로 8,충청북도 단양군 단성면 상방리 145-3,36.93586041,128.3247683,단양유스호스텔 삼거리 단성면 사무소방향 도로변,단양119안전센터,Y,Y,1900,1.0,2.5,50,단양소방서,043-767-4144,,,,
6033,단양-단성-지상-009,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 충혼로 52,충청북도 단양군 단성면 하방리 165-1,36.93885411,128.3208761,복지회관 옆,단양119안전센터,Y,Y,1985,1.0,2.5,50,단양소방서,043-767-4144,,,,
6034,단양-단성-지상-010,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 충혼로 16,충청북도 단양군 단성면 상방리 143-1,36.93679111,128.3236111,단양향교 앞 도로,단양119안전센터,Y,Y,2007,1.0,2.5,50,단양소방서,043-767-4144,,,,
6035,단양-단성-지상-011,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 북상하리길 69,충청북도 단양군 단성면 북하리 58,36.92655811,128.3385081,단양공고 앞 도로상,단양119안전센터,Y,Y,2009,1.0,2.5,100,단양소방서,043-767-4144,,,,
6036,단양-단성-지상-012,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 북상하리길 35-3,충청북도 단양군 단성면 북상리 79,36.92538211,128.3411181,마을회관 앞,단양119안전센터,Y,Y,2009,1.0,2.5,100,단양소방서,043-767-4144,,,,
6037,단양-단성-지상-013,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 월악중방길 58,충청북도 단양군 단성면 중방리 350,36.93700511,128.3140621,월악중방길58 앞,단양119안전센터,Y,Y,1900,1.0,3,100,단양소방서,043-767-4144,,,,
6038,단양-단성-지상-014,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 월악중방길 91,충청북도 단양군 단성면 중방리 384,36.93725411,128.3128271,월악중방길91 앞,단양119안전센터,Y,Y,1900,1.0,3,100,단양소방서,043-767-4144,,,,
6039,단양-단성-지상-015,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 월악중방길 80,충청북도 단양군 단성면 중방리 395,36.93655211,128.3120061,월악중방길80 앞,단양119안전센터,Y,Y,1900,1.0,3,100,단양소방서,043-767-4144,,,,
6040,단양-단성-지상-016,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 월악중방길 27,충청북도 단양군 단성면 중방리 331,36.93766411,128.3112781,월악중방길27 앞,단양119안전센터,Y,Y,1900,1.0,3,100,단양소방서,043-767-4144,,,,
6041,단양-단성-지상-017,지상식,충청북도,단양군,43800,충청북도 단양군 단성면 가산2길 15-1,충청북도 단양군 단성면 가산리 229-6,36.8907428305326,128.306064911081,가산1리 경로당,단양119안전센터,Y,Y,2024,1.0,3,100,단양소방서,043-767-4144,,,,
